wind_cd,date_id,ctd_cd,irr,ctd_ib,irr_ib,ctd_sh,irr_sh,ctd_sz,irr_sz
TF1409.CFE,2014-03-13 00:00:00,100019.IB,5.54,100019.IB,5.54,010512.SH,6.9566,101308.SZ,5.7901
TF1409.CFE,2014-03-14 00:00:00,100019.IB,5.2586,100019.IB,5.2586,010512.SH,6.9383,101308.SZ,5.0537
TF1409.CFE,2014-03-17 00:00:00,130020.IB,5.0535,130020.IB,5.0535,019012.SH,-1.5537,,nan
TF1409.CFE,2014-03-18 00:00:00,130015.IB,4.9807,130015.IB,4.9807,019012.SH,-19.972,101308.SZ,4.7769
TF1409.CFE,2014-03-19 00:00:00,140003.IB,4.5363,140003.IB,4.5363,010512.SH,6.6476,101303.SZ,4.2836
TF1409.CFE,2014-03-20 00:00:00,130015.IB,4.7709,130015.IB,4.7709,010512.SH,6.6892,101308.SZ,5.9231
TF1409.CFE,2014-03-21 00:00:00,130020.IB,4.8586,130020.IB,4.8586,010512.SH,6.3711,101308.SZ,6.2952
TF1409.CFE,2014-03-24 00:00:00,130008.IB,5.1484,130008.IB,5.1484,,nan,101308.SZ,6.0293
TF1409.CFE,2014-03-25 00:00:00,130015.IB,4.8858,130015.IB,4.8858,010512.SH,4.3262,101308.SZ,5.9794
TF1409.CFE,2014-03-26 00:00:00,130008.IB,5.0219,130008.IB,5.0219,010512.SH,7.025,101303.SZ,4.4367
TF1409.CFE,2014-03-27 00:00:00,130015.IB,4.7968,130015.IB,4.7968,,nan,101320.SZ,4.9711
TF1409.CFE,2014-03-28 00:00:00,130015.IB,4.821,130015.IB,4.821,019320.SH,3.9828,101308.SZ,6.1947
TF1409.CFE,2014-03-31 00:00:00,130015.IB,4.7623,130015.IB,4.7623,010512.SH,6.9731,101308.SZ,6.0666
TF1409.CFE,2014-04-01 00:00:00,130015.IB,4.9587,130015.IB,4.9587,010512.SH,6.2658,101308.SZ,5.9475
TF1409.CFE,2014-04-02 00:00:00,130015.IB,4.8055,130015.IB,4.8055,010512.SH,5.6354,,nan
TF1409.CFE,2014-04-03 00:00:00,140003.IB,3.9542,140003.IB,3.9542,010512.SH,5.8562,101308.SZ,5.0672
TF1409.CFE,2014-04-04 00:00:00,130015.IB,4.8337,130015.IB,4.8337,010512.SH,5.1206,101308.SZ,3.4756
TF1409.CFE,2014-04-08 00:00:00,130020.IB,5.3887,130020.IB,5.3887,010512.SH,5.3946,,nan
TF1409.CFE,2014-04-09 00:00:00,130015.IB,4.7751,130015.IB,4.7751,010512.SH,6.0024,,nan
TF1409.CFE,2014-04-10 00:00:00,130015.IB,4.9332,130015.IB,4.9332,010512.SH,5.8996,101303.SZ,10.027
TF1409.CFE,2014-04-11 00:00:00,130015.IB,4.8215,130015.IB,4.8215,010512.SH,7.6843,,nan
TF1409.CFE,2014-04-14 00:00:00,130008.IB,4.7912,130008.IB,4.7912,010512.SH,4.7301,101308.SZ,4.6311
TF1409.CFE,2014-04-15 00:00:00,130020.IB,6.496,130020.IB,6.496,010512.SH,5.984,,nan
TF1409.CFE,2014-04-16 00:00:00,130020.IB,6.6273,130020.IB,6.6273,010512.SH,6.3643,101303.SZ,8.3122
TF1409.CFE,2014-04-17 00:00:00,130015.IB,4.6708,130015.IB,4.6708,010512.SH,5.1709,101308.SZ,6.0817
TF1409.CFE,2014-04-18 00:00:00,130015.IB,4.8142,130015.IB,4.8142,010512.SH,5.1411,101303.SZ,7.5669
TF1409.CFE,2014-04-21 00:00:00,130015.IB,4.7822,130015.IB,4.7822,010512.SH,5.1811,101315.SZ,8.1004
TF1409.CFE,2014-04-22 00:00:00,130015.IB,4.8366,130015.IB,4.8366,010512.SH,5.9012,101308.SZ,9.1205
TF1409.CFE,2014-04-23 00:00:00,130015.IB,4.5976,130015.IB,4.5976,010512.SH,5.22,101308.SZ,8.5922
TF1409.CFE,2014-04-24 00:00:00,130008.IB,5.2782,130008.IB,5.2782,010512.SH,6.7266,101308.SZ,7.1018
TF1409.CFE,2014-04-25 00:00:00,130008.IB,4.9349,130008.IB,4.9349,010512.SH,8.355,101308.SZ,8.1577
TF1409.CFE,2014-04-28 00:00:00,101320.SZ,4.7973,130015.IB,4.3052,010512.SH,6.8105,101320.SZ,4.7973
TF1409.CFE,2014-04-29 00:00:00,101320.SZ,8.094,130020.IB,4.6659,010512.SH,7.6921,101320.SZ,8.094
TF1409.CFE,2014-04-30 00:00:00,130008.IB,4.5758,130008.IB,4.5758,010512.SH,7.5388,101303.SZ,6.7752
TF1409.CFE,2014-05-05 00:00:00,130008.IB,4.8726,130008.IB,4.8726,010512.SH,7.2375,101315.SZ,8.7191
TF1409.CFE,2014-05-06 00:00:00,130008.IB,4.4158,130008.IB,4.4158,010512.SH,5.9769,101308.SZ,8.2689
TF1409.CFE,2014-05-07 00:00:00,130015.IB,4.5507,130015.IB,4.5507,010512.SH,5.9735,101308.SZ,7.6961
TF1409.CFE,2014-05-08 00:00:00,130008.IB,4.4675,130008.IB,4.4675,010512.SH,5.5598,101303.SZ,6.8998
TF1409.CFE,2014-05-09 00:00:00,130008.IB,5.7842,130008.IB,5.7842,010512.SH,5.3195,101303.SZ,5.0346
TF1409.CFE,2014-05-12 00:00:00,130015.IB,4.054,130015.IB,4.054,010512.SH,4.3417,101315.SZ,9.593
TF1409.CFE,2014-05-13 00:00:00,101315.SZ,6.1713,130015.IB,4.1644,010512.SH,4.1514,101315.SZ,6.1713
TF1409.CFE,2014-05-14 00:00:00,130015.IB,4.2267,130015.IB,4.2267,010512.SH,1.2326,101308.SZ,6.0297
TF1409.CFE,2014-05-15 00:00:00,130015.IB,4.1855,130015.IB,4.1855,010512.SH,2.7203,,nan
TF1409.CFE,2014-05-16 00:00:00,130008.IB,4.2393,130008.IB,4.2393,019303.SH,4.7611,101308.SZ,5.8484
TF1409.CFE,2014-05-19 00:00:00,130015.IB,4.1085,130015.IB,4.1085,019308.SH,9.4991,101315.SZ,6.006
TF1409.CFE,2014-05-20 00:00:00,130015.IB,4.1886,130015.IB,4.1886,010512.SH,6.7622,101308.SZ,6.4117
TF1409.CFE,2014-05-21 00:00:00,130015.IB,4.2769,130015.IB,4.2769,010512.SH,5.4091,101403.SZ,4.1565
TF1409.CFE,2014-05-22 00:00:00,101308.SZ,5.9605,130015.IB,4.4939,019308.SH,5.6247,101308.SZ,5.9605
TF1409.CFE,2014-05-23 00:00:00,101308.SZ,4.5369,050012.IB,4.4977,010512.SH,4.7948,101308.SZ,4.5369
TF1409.CFE,2014-05-26 00:00:00,130015.IB,4.3378,130015.IB,4.3378,010512.SH,4.7133,101315.SZ,6.7701
TF1409.CFE,2014-05-27 00:00:00,130015.IB,4.279,130015.IB,4.279,019012.SH,9.5271,101308.SZ,7.3519
TF1409.CFE,2014-05-28 00:00:00,130008.IB,4.6002,130008.IB,4.6002,019308.SH,7.8151,101308.SZ,7.3184
TF1409.CFE,2014-05-29 00:00:00,019308.SH,6.2202,130015.IB,3.9357,019308.SH,6.2202,101303.SZ,8.2974
TF1409.CFE,2014-05-30 00:00:00,130008.IB,5.0181,130008.IB,5.0181,010512.SH,6.5922,101303.SZ,8.4746
TF1409.CFE,2014-06-03 00:00:00,130008.IB,5.669,130008.IB,5.669,010512.SH,8.5938,,nan
TF1409.CFE,2014-06-04 00:00:00,101308.SZ,5.3491,130015.IB,5.0947,019308.SH,4.6838,101308.SZ,5.3491
TF1409.CFE,2014-06-05 00:00:00,130015.IB,3.9107,130015.IB,3.9107,,nan,101303.SZ,7.9437
TF1409.CFE,2014-06-06 00:00:00,130015.IB,4.1354,130015.IB,4.1354,010512.SH,6.9845,,nan
TF1409.CFE,2014-06-09 00:00:00,101308.SZ,5.1167,130008.IB,4.948,019315.SH,4.5366,101308.SZ,5.1167
TF1409.CFE,2014-06-10 00:00:00,130020.IB,4.0663,130020.IB,4.0663,010512.SH,6.705,101308.SZ,2.7696
TF1409.CFE,2014-06-11 00:00:00,110019.IB,5.2228,110019.IB,5.2228,010512.SH,6.8631,101320.SZ,4.9053
TF1409.CFE,2014-06-12 00:00:00,130015.IB,3.8728,130015.IB,3.8728,019303.SH,2.0424,101320.SZ,7.4819
TF1409.CFE,2014-06-13 00:00:00,110021.IB,8.618,110021.IB,8.618,019408.SH,-4.6938,101320.SZ,6.9262
TF1409.CFE,2014-06-16 00:00:00,110019.IB,5.2847,110019.IB,5.2847,019303.SH,3.4368,,nan
TF1409.CFE,2014-06-17 00:00:00,130020.IB,4.0106,130020.IB,4.0106,010512.SH,5.3105,101303.SZ,8.4624
TF1409.CFE,2014-06-18 00:00:00,130008.IB,4.1678,130008.IB,4.1678,019012.SH,19.5164,101303.SZ,8.6791
TF1409.CFE,2014-06-19 00:00:00,130020.IB,4.5114,130020.IB,4.5114,019012.SH,19.7031,101303.SZ,7.6888
TF1409.CFE,2014-06-20 00:00:00,130020.IB,3.801,130020.IB,3.801,019012.SH,12.6306,,nan
TF1409.CFE,2014-06-23 00:00:00,130015.IB,3.7277,130015.IB,3.7277,019303.SH,14.6105,101315.SZ,4.965
TF1409.CFE,2014-06-24 00:00:00,130015.IB,3.8213,130015.IB,3.8213,019303.SH,5.8961,101303.SZ,0.9739
TF1409.CFE,2014-06-25 00:00:00,130008.IB,12.3018,130008.IB,12.3018,019012.SH,4.7092,,nan
TF1409.CFE,2014-06-26 00:00:00,130015.IB,3.7911,130015.IB,3.7911,019012.SH,6.6586,,nan
TF1409.CFE,2014-06-27 00:00:00,130015.IB,3.7596,130015.IB,3.7596,019323.SH,9.2273,,nan
TF1409.CFE,2014-06-30 00:00:00,110015.IB,10.5971,110015.IB,10.5971,019315.SH,6.3775,,nan
TF1409.CFE,2014-07-01 00:00:00,130015.IB,3.2301,130015.IB,3.2301,010512.SH,5.0891,101308.SZ,-14.0611
TF1409.CFE,2014-07-02 00:00:00,140006.IB,2.5841,140006.IB,2.5841,010512.SH,4.5299,,nan
TF1409.CFE,2014-07-03 00:00:00,130015.IB,2.9051,130015.IB,2.9051,010512.SH,2.8728,,nan
TF1409.CFE,2014-07-04 00:00:00,130020.IB,3.213,130020.IB,3.213,019308.SH,9.127,,nan
TF1409.CFE,2014-07-07 00:00:00,130020.IB,2.8541,130020.IB,2.8541,019308.SH,6.8552,,nan
TF1409.CFE,2014-07-08 00:00:00,130015.IB,2.7453,130015.IB,2.7453,019406.SH,9.3663,,nan
TF1409.CFE,2014-07-09 00:00:00,140013.IB,3.3544,140013.IB,3.3544,019012.SH,5.5724,,nan
TF1409.CFE,2014-07-10 00:00:00,140013.IB,3.8964,140013.IB,3.8964,019308.SH,6.1819,,nan
TF1409.CFE,2014-07-11 00:00:00,019308.SH,6.813,140013.IB,3.7637,019308.SH,6.813,,nan
TF1409.CFE,2014-07-14 00:00:00,130015.IB,7.023,130015.IB,7.023,019320.SH,4.6356,,nan
TF1409.CFE,2014-07-15 00:00:00,110015.IB,6.001,110015.IB,6.001,019320.SH,3.8602,,nan
TF1409.CFE,2014-07-16 00:00:00,019303.SH,4.19,140013.IB,3.7231,019303.SH,4.19,,nan
TF1409.CFE,2014-07-17 00:00:00,019406.SH,5.8276,130020.IB,3.3123,019406.SH,5.8276,101308.SZ,-1.2096
TF1409.CFE,2014-07-18 00:00:00,019320.SH,6.5282,140013.IB,3.4558,019320.SH,6.5282,101308.SZ,5.6674
TF1409.CFE,2014-07-21 00:00:00,140013.IB,4.0519,140013.IB,4.0519,019308.SH,7.2167,101308.SZ,6.0561
TF1409.CFE,2014-07-22 00:00:00,019320.SH,5.8573,140013.IB,3.1617,019320.SH,5.8573,101320.SZ,-11.5769
TF1409.CFE,2014-07-23 00:00:00,140006.IB,19.153,140006.IB,19.153,019315.SH,2.7482,101308.SZ,5.5106
TF1409.CFE,2014-07-24 00:00:00,140006.IB,5.6554,140006.IB,5.6554,019315.SH,3.2569,101403.SZ,4.5041
TF1409.CFE,2014-07-25 00:00:00,130015.IB,3.2613,130015.IB,3.2613,019308.SH,8.0432,,nan
TF1409.CFE,2014-07-28 00:00:00,110015.IB,3.8223,110015.IB,3.8223,019308.SH,6.6948,101308.SZ,-6.5653
TF1409.CFE,2014-07-29 00:00:00,019403.SH,5.1051,110015.IB,3.5792,019403.SH,5.1051,,nan
TF1409.CFE,2014-07-30 00:00:00,130015.IB,6.0463,130015.IB,6.0463,019308.SH,5.6167,101403.SZ,5.4191
TF1409.CFE,2014-07-31 00:00:00,140013.IB,2.8207,140013.IB,2.8207,019303.SH,5.5351,101308.SZ,-6.5698
TF1409.CFE,2014-08-01 00:00:00,130015.IB,5.6458,130015.IB,5.6458,019308.SH,7.1171,101308.SZ,-5.7882
TF1409.CFE,2014-08-04 00:00:00,130015.IB,5.3857,130015.IB,5.3857,019308.SH,6.5237,101308.SZ,-8.9109
TF1409.CFE,2014-08-05 00:00:00,140008.IB,13.9651,140008.IB,13.9651,019315.SH,3.7781,,nan
TF1409.CFE,2014-08-06 00:00:00,130015.IB,3.9431,130015.IB,3.9431,019308.SH,3.5602,101308.SZ,-8.9635
TF1409.CFE,2014-08-07 00:00:00,110015.IB,3.4389,110015.IB,3.4389,019320.SH,1.0061,101308.SZ,-9.8311
TF1409.CFE,2014-08-08 00:00:00,110015.IB,2.8441,110015.IB,2.8441,019408.SH,-26.5301,101308.SZ,-10.7472
TF1409.CFE,2014-08-11 00:00:00,130015.IB,2.6611,130015.IB,2.6611,019303.SH,-3.384,101308.SZ,-12.2103
TF1409.CFE,2014-08-12 00:00:00,140013.IB,0.5607,140013.IB,0.5607,019303.SH,-5.5247,101308.SZ,-16.4117
TF1409.CFE,2014-08-13 00:00:00,110015.IB,2.6489,110015.IB,2.6489,019303.SH,-3.3865,,nan
TF1409.CFE,2014-08-14 00:00:00,110015.IB,4.449,110015.IB,4.449,010512.SH,2.5278,101320.SZ,-0.5477
TF1409.CFE,2014-08-15 00:00:00,110015.IB,6.5312,110015.IB,6.5312,019413.SH,1.6929,101320.SZ,-2.6088
TF1409.CFE,2014-08-18 00:00:00,130015.IB,5.6352,130015.IB,5.6352,010512.SH,2.0751,,nan
TF1409.CFE,2014-08-19 00:00:00,110015.IB,3.4964,110015.IB,3.4964,010512.SH,1.0191,,nan
TF1409.CFE,2014-08-20 00:00:00,100041.IB,15.9499,100041.IB,15.9499,019413.SH,2.1348,,nan
TF1409.CFE,2014-08-21 00:00:00,140013.IB,1.7314,140013.IB,1.7314,019413.SH,-0.5246,101308.SZ,-12.3573
TF1409.CFE,2014-08-22 00:00:00,110019.IB,6.2873,110019.IB,6.2873,010512.SH,3.0163,101308.SZ,-14.9804
TF1409.CFE,2014-08-25 00:00:00,110015.IB,5.0542,110015.IB,5.0542,010512.SH,-0.2426,,nan
TF1409.CFE,2014-08-26 00:00:00,110015.IB,8.5862,110015.IB,8.5862,010512.SH,-1.2304,,nan
TF1409.CFE,2014-08-27 00:00:00,110015.IB,10.449,110015.IB,10.449,019315.SH,-0.4299,,nan
TF1409.CFE,2014-08-28 00:00:00,110015.IB,10.0903,110015.IB,10.0903,010512.SH,-0.1489,,nan
TF1409.CFE,2014-08-29 00:00:00,140013.IB,1.5302,140013.IB,1.5302,019315.SH,5.8435,,nan
TF1409.CFE,2014-09-01 00:00:00,130015.IB,11.1241,130015.IB,11.1241,019315.SH,-4.4576,101308.SZ,-24.2822
TF1409.CFE,2014-09-02 00:00:00,110015.IB,8.1164,110015.IB,8.1164,010512.SH,5.6815,101308.SZ,-28.5187
TF1409.CFE,2014-09-03 00:00:00,110015.IB,2.2504,110015.IB,2.2504,010512.SH,-1.9107,101308.SZ,-64.7152
TF1409.CFE,2014-09-04 00:00:00,110015.IB,-0.4216,110015.IB,-0.4216,010512.SH,-10.4816,101308.SZ,-22.8572
TF1409.CFE,2014-09-05 00:00:00,110015.IB,-2.3058,110015.IB,-2.3058,010512.SH,-12.9087,101308.SZ,-72.5222
TF1409.CFE,2014-09-09 00:00:00,110019.IB,1.9257,110019.IB,1.9257,019308.SH,-73.1667,,nan
TF1409.CFE,2014-09-10 00:00:00,130015.IB,-13.6922,130015.IB,-13.6922,019320.SH,-54.1694,101308.SZ,-144.1788
TF1409.CFE,2014-09-11 00:00:00,130015.IB,103.0314,130015.IB,103.0314,019413.SH,-5.6598,,nan
TF1409.CFE,2014-09-12 00:00:00,130015.IB,-5.7663,130015.IB,-5.7663,010512.SH,-15.3142,101303.SZ,-196.2577
TF1412.CFE,2014-03-17 00:00:00,110024.IB,6.7164,110024.IB,6.7164,019012.SH,0.3012,,nan
TF1412.CFE,2014-03-18 00:00:00,110024.IB,6.4355,110024.IB,6.4355,019012.SH,-12.4024,101308.SZ,4.4369
TF1412.CFE,2014-03-19 00:00:00,110024.IB,6.4471,110024.IB,6.4471,010512.SH,5.8653,101303.SZ,4.1556
TF1412.CFE,2014-03-20 00:00:00,110024.IB,6.0574,110024.IB,6.0574,010512.SH,5.8959,101308.SZ,5.2579
TF1412.CFE,2014-03-21 00:00:00,110024.IB,6.644,110024.IB,6.644,010512.SH,5.6679,101308.SZ,5.4975
TF1412.CFE,2014-03-24 00:00:00,110024.IB,6.4571,110024.IB,6.4571,,nan,101308.SZ,5.2726
TF1412.CFE,2014-03-25 00:00:00,110024.IB,6.4783,110024.IB,6.4783,010512.SH,4.2215,101308.SZ,5.228
TF1412.CFE,2014-03-26 00:00:00,110024.IB,6.3501,110024.IB,6.3501,010512.SH,6.0889,101303.SZ,4.247
TF1412.CFE,2014-03-27 00:00:00,130020.IB,4.4857,130020.IB,4.4857,,nan,101320.SZ,4.751
TF1412.CFE,2014-03-28 00:00:00,130015.IB,4.5161,130015.IB,4.5161,019216.SH,10.3925,101308.SZ,5.4157
TF1412.CFE,2014-03-31 00:00:00,130015.IB,4.5015,130015.IB,4.5015,010512.SH,6.0731,101308.SZ,5.3498
TF1412.CFE,2014-04-01 00:00:00,130015.IB,4.7045,130015.IB,4.7045,010512.SH,5.6733,101308.SZ,5.3443
TF1412.CFE,2014-04-02 00:00:00,130015.IB,4.7744,130015.IB,4.7744,010512.SH,5.4239,,nan
TF1412.CFE,2014-04-03 00:00:00,140003.IB,4.3003,140003.IB,4.3003,010512.SH,5.6586,101308.SZ,5.0217
TF1412.CFE,2014-04-04 00:00:00,130015.IB,4.7046,130015.IB,4.7046,010512.SH,4.9902,101308.SZ,3.8105
TF1412.CFE,2014-04-08 00:00:00,130020.IB,5.2278,130020.IB,5.2278,010512.SH,5.1598,,nan
TF1412.CFE,2014-04-09 00:00:00,130015.IB,4.672,130015.IB,4.672,010512.SH,5.5728,,nan
TF1412.CFE,2014-04-10 00:00:00,130015.IB,4.6457,130015.IB,4.6457,010512.SH,5.3732,101303.SZ,7.9111
TF1412.CFE,2014-04-11 00:00:00,130020.IB,4.8449,130020.IB,4.8449,010512.SH,6.6766,,nan
TF1412.CFE,2014-04-14 00:00:00,140006.IB,4.3251,140006.IB,4.3251,010512.SH,4.3713,101308.SZ,4.2135
TF1412.CFE,2014-04-15 00:00:00,130020.IB,5.8372,130020.IB,5.8372,010512.SH,5.4193,,nan
TF1412.CFE,2014-04-16 00:00:00,110024.IB,6.1674,110024.IB,6.1674,010512.SH,5.7208,101303.SZ,6.8346
TF1412.CFE,2014-04-17 00:00:00,130015.IB,4.4114,130015.IB,4.4114,010512.SH,4.8229,101308.SZ,5.2945
TF1412.CFE,2014-04-18 00:00:00,130015.IB,4.4956,130015.IB,4.4956,010512.SH,4.7966,101303.SZ,6.2242
TF1412.CFE,2014-04-21 00:00:00,130020.IB,4.5877,130020.IB,4.5877,010512.SH,4.8468,101315.SZ,6.5765
TF1412.CFE,2014-04-22 00:00:00,130015.IB,4.7242,130015.IB,4.7242,010512.SH,5.4968,101308.SZ,7.3895
TF1412.CFE,2014-04-23 00:00:00,019108.SH,4.9948,130020.IB,4.5102,019108.SH,4.9948,101308.SZ,6.8865
TF1412.CFE,2014-04-24 00:00:00,019108.SH,4.9515,130008.IB,4.8362,019108.SH,4.9515,101308.SZ,5.968
TF1412.CFE,2014-04-25 00:00:00,130008.IB,4.655,130008.IB,4.655,019216.SH,2.9324,101308.SZ,6.6502
TF1412.CFE,2014-04-28 00:00:00,101320.SZ,4.6672,130015.IB,4.2159,010512.SH,5.8699,101320.SZ,4.6672
TF1412.CFE,2014-04-29 00:00:00,101320.SZ,6.7264,130020.IB,4.5369,010512.SH,6.3704,101320.SZ,6.7264
TF1412.CFE,2014-04-30 00:00:00,130008.IB,4.3223,130008.IB,4.3223,010512.SH,6.2627,101303.SZ,5.6666
TF1412.CFE,2014-05-05 00:00:00,130008.IB,4.5779,130008.IB,4.5779,010512.SH,6.1307,101315.SZ,6.9011
TF1412.CFE,2014-05-06 00:00:00,130008.IB,4.2902,130008.IB,4.2902,010512.SH,5.3405,101308.SZ,6.601
TF1412.CFE,2014-05-07 00:00:00,130015.IB,4.3027,130015.IB,4.3027,010512.SH,5.2569,101308.SZ,6.1741
TF1412.CFE,2014-05-08 00:00:00,130008.IB,4.32,130008.IB,4.32,010512.SH,5.0796,101303.SZ,5.7712
TF1412.CFE,2014-05-09 00:00:00,130008.IB,5.0461,130008.IB,5.0461,010512.SH,4.8743,101303.SZ,4.6031
TF1412.CFE,2014-05-12 00:00:00,130015.IB,4.0414,130015.IB,4.0414,010512.SH,4.2951,101315.SZ,7.3002
TF1412.CFE,2014-05-13 00:00:00,101315.SZ,5.1971,130015.IB,4.0208,010512.SH,4.0946,101315.SZ,5.1971
TF1412.CFE,2014-05-14 00:00:00,130015.IB,4.2107,130015.IB,4.2107,019216.SH,3.5151,101308.SZ,5.2555
TF1412.CFE,2014-05-15 00:00:00,130015.IB,4.1763,130015.IB,4.1763,010512.SH,3.3895,,nan
TF1412.CFE,2014-05-16 00:00:00,130008.IB,4.277,130008.IB,4.277,019303.SH,4.581,101308.SZ,5.2117
TF1412.CFE,2014-05-19 00:00:00,130015.IB,4.3315,130015.IB,4.3315,019308.SH,7.4211,101315.SZ,5.4229
TF1412.CFE,2014-05-20 00:00:00,130015.IB,4.2943,130015.IB,4.2943,010512.SH,5.8828,101308.SZ,5.5574
TF1412.CFE,2014-05-21 00:00:00,130015.IB,4.3657,130015.IB,4.3657,010512.SH,5.1109,101403.SZ,4.2926
TF1412.CFE,2014-05-22 00:00:00,060019.IB,5.6929,060019.IB,5.6929,019308.SH,5.2117,101308.SZ,5.4027
TF1412.CFE,2014-05-23 00:00:00,050012.IB,4.7103,050012.IB,4.7103,010512.SH,4.882,101308.SZ,4.6307
TF1412.CFE,2014-05-26 00:00:00,130015.IB,4.5192,130015.IB,4.5192,010512.SH,4.8224,101315.SZ,5.8822
TF1412.CFE,2014-05-27 00:00:00,130020.IB,4.5476,130020.IB,4.5476,019012.SH,7.5382,101308.SZ,6.1896
TF1412.CFE,2014-05-28 00:00:00,130020.IB,4.7058,130020.IB,4.7058,019308.SH,6.4165,101308.SZ,6.1404
TF1412.CFE,2014-05-29 00:00:00,019308.SH,5.5345,130020.IB,4.3668,019308.SH,5.5345,101303.SZ,6.6836
TF1412.CFE,2014-05-30 00:00:00,130008.IB,4.9113,130008.IB,4.9113,010512.SH,5.9025,101303.SZ,6.8161
TF1412.CFE,2014-06-03 00:00:00,130008.IB,5.2174,130008.IB,5.2174,010512.SH,6.9455,,nan
TF1412.CFE,2014-06-04 00:00:00,101308.SZ,4.9883,130015.IB,4.8614,019308.SH,4.6296,101308.SZ,4.9883
TF1412.CFE,2014-06-05 00:00:00,130015.IB,4.3697,130015.IB,4.3697,,nan,101303.SZ,6.5232
TF1412.CFE,2014-06-06 00:00:00,130015.IB,4.4924,130015.IB,4.4924,010512.SH,6.1326,,nan
TF1412.CFE,2014-06-09 00:00:00,101308.SZ,4.9586,130008.IB,4.8697,019315.SH,4.6645,101308.SZ,4.9586
TF1412.CFE,2014-06-10 00:00:00,130020.IB,4.6733,130020.IB,4.6733,010512.SH,6.0543,101308.SZ,3.8616
TF1412.CFE,2014-06-11 00:00:00,110019.IB,5.1126,110019.IB,5.1126,010512.SH,6.0781,101320.SZ,5.0771
TF1412.CFE,2014-06-12 00:00:00,130020.IB,4.5259,130020.IB,4.5259,019303.SH,3.5306,101320.SZ,6.5681
TF1412.CFE,2014-06-13 00:00:00,100031.IB,6.158,100031.IB,6.158,019408.SH,0.0794,101320.SZ,6.2821
TF1412.CFE,2014-06-16 00:00:00,110019.IB,5.049,110019.IB,5.049,019303.SH,4.0905,,nan
TF1412.CFE,2014-06-17 00:00:00,130020.IB,4.5853,130020.IB,4.5853,010512.SH,5.227,101303.SZ,6.709
TF1412.CFE,2014-06-18 00:00:00,130008.IB,4.4661,130008.IB,4.4661,019012.SH,12.4103,101303.SZ,6.7344
TF1412.CFE,2014-06-19 00:00:00,130020.IB,4.7623,130020.IB,4.7623,019012.SH,12.449,101303.SZ,6.2148
TF1412.CFE,2014-06-20 00:00:00,130020.IB,4.5105,130020.IB,4.5105,019012.SH,8.9412,,nan
TF1412.CFE,2014-06-23 00:00:00,130020.IB,4.4023,130020.IB,4.4023,019303.SH,9.6582,101315.SZ,4.9589
TF1412.CFE,2014-06-24 00:00:00,130015.IB,4.4294,130015.IB,4.4294,010512.SH,5.4462,101303.SZ,3.0301
TF1412.CFE,2014-06-25 00:00:00,130008.IB,8.4701,130008.IB,8.4701,019012.SH,4.8921,,nan
TF1412.CFE,2014-06-26 00:00:00,060019.IB,5.6347,060019.IB,5.6347,019012.SH,5.8391,,nan
TF1412.CFE,2014-06-27 00:00:00,130015.IB,4.3693,130015.IB,4.3693,010512.SH,5.9998,,nan
TF1412.CFE,2014-06-30 00:00:00,130020.IB,4.9615,130020.IB,4.9615,019315.SH,5.6288,,nan
TF1412.CFE,2014-07-01 00:00:00,130015.IB,4.2412,130015.IB,4.2412,010512.SH,5.2018,101308.SZ,-3.7985
TF1412.CFE,2014-07-02 00:00:00,140006.IB,3.9397,140006.IB,3.9397,010512.SH,4.9297,,nan
TF1412.CFE,2014-07-03 00:00:00,130015.IB,4.2096,130015.IB,4.2096,010512.SH,4.2746,,nan
TF1412.CFE,2014-07-04 00:00:00,130020.IB,4.2524,130020.IB,4.2524,019308.SH,6.8254,,nan
TF1412.CFE,2014-07-07 00:00:00,130020.IB,4.1572,130020.IB,4.1572,019308.SH,5.827,,nan
TF1412.CFE,2014-07-08 00:00:00,130020.IB,4.1149,130020.IB,4.1149,019406.SH,6.9607,,nan
TF1412.CFE,2014-07-09 00:00:00,140013.IB,4.2901,140013.IB,4.2901,019012.SH,5.3256,,nan
TF1412.CFE,2014-07-10 00:00:00,110024.IB,5.4273,110024.IB,5.4273,019320.SH,5.5363,,nan
TF1412.CFE,2014-07-11 00:00:00,019308.SH,5.6797,140013.IB,4.3996,019308.SH,5.6797,,nan
TF1412.CFE,2014-07-14 00:00:00,130015.IB,5.8357,130015.IB,5.8357,019320.SH,4.9575,,nan
TF1412.CFE,2014-07-15 00:00:00,019320.SH,4.5997,140013.IB,4.3711,019320.SH,4.5997,,nan
TF1412.CFE,2014-07-16 00:00:00,019320.SH,4.687,140013.IB,4.4682,019320.SH,4.687,,nan
TF1412.CFE,2014-07-17 00:00:00,019406.SH,5.4138,130020.IB,4.4883,019406.SH,5.4138,101308.SZ,2.5334
TF1412.CFE,2014-07-18 00:00:00,019320.SH,5.798,140013.IB,4.4241,019320.SH,5.798,101308.SZ,5.2808
TF1412.CFE,2014-07-21 00:00:00,140013.IB,4.6845,140013.IB,4.6845,019308.SH,5.8849,101308.SZ,5.4323
TF1412.CFE,2014-07-22 00:00:00,019320.SH,5.5224,140013.IB,4.3596,019320.SH,5.5224,101320.SZ,-1.4803
TF1412.CFE,2014-07-23 00:00:00,140006.IB,10.4921,140006.IB,10.4921,019315.SH,4.231,101308.SZ,5.2659
